transaction_id,customer_id,transaction_amount,transaction_time,customer_age,account_age_days,transaction_count_24h,average_transaction_amount,merchant_category,device_type,location,previous_fraud_count,failed_attempts,is_fraud
TXN_0011193,CUST_003039,103.61,2024-05-28 13:31:19,,311,5,100.73,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011194,CUST_008245,45.12,2024-05-18 14:57:41,42.0,98,3,55.4,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011195,CUST_002417,183.59,2024-05-01 09:10:14,58.0,152,2,93.61,Travel,Mobile iOS,International In-Person,0,0,0
TXN_0011196,CUST_001556,150.62,2024-04-13 18:10:02,49.0,702,2,113.6,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0011197,CUST_000553,54.06,2024-03-14 06:57:03,18.0,274,3,75.34,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011198,CUST_004274,113.07,2024-05-14 13:16:36,53.0,194,1,94.35,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0011199,CUST_002445,52.43,2024-05-09 14:26:09,44.0,138,2,76.44,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0011200,CUST_011318,65.68,2024-04-01 16:39:44,56.0,365,1,87.8,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0011201,CUST_008592,126.93,2024-05-09 16:11:06,,52,1,89.55,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011202,CUST_011924,23.17,2024-05-11 12:54:45,,420,1,32.95,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0011203,CUST_009149,105.41,2024-05-18 17:59:36,55.0,89,1,76.93,Travel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011204,CUST_000933,66.22,2024-05-25 12:09:56,34.0,2992,2,52.3,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011205,CUST_002865,340.93,2024-05-16 11:41:05,24.0,545,1,326.04,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0011206,CUST_002580,125.58,2024-04-30 11:33:57,36.0,2077,1,103.36,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0011207,CUST_005145,76.96,2024-04-04 07:20:07,48.0,1330,1,88.09,Online Retail,Desktop Safari,Domestic Suburban,0,0,0
TXN_0011208,CUST_005386,1483.06,2024-05-25 16:05:21,41.0,811,1,1586.59,Grocery,,Domestic Suburban,0,0,0
TXN_0011209,CUST_011167,415.38,2024-03-22 19:04:32,47.0,154,1,392.06,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0011210,CUST_001481,37.92,2024-03-14 12:21:21,29.0,309,1,41.82,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011211,CUST_007918,51.12,2024-03-27 11:37:42,54.0,168,2,69.32,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0011212,CUST_004021,121.51,2024-03-16 14:59:51,64.0,1276,2,104.71,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011213,CUST_011451,95.33,2024-05-14 14:16:41,65.0,1193,1,114.13,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011214,CUST_008423,126.72,2024-03-19 06:12:44,39.0,527,2,110.93,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0011215,CUST_011548,17.84,2024-04-30 21:13:55,41.0,561,1,32.29,Travel,Mobile Android,Domestic Suburban,0,0,0
TXN_0011216,CUST_001476,103.74,2024-03-21 08:31:20,29.0,805,3,115.73,Luxury Goods,Mobile iOS,Domestic Urban,0,0,0
TXN_0011217,CUST_008232,167.54,2024-04-13 14:28:36,29.0,373,3,112.7,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0011218,CUST_001726,328.6,2024-05-04 09:29:58,24.0,63,1,271.21,Gas & Fuel,Mobile Android,Domestic Suburban,0,0,0
TXN_0011219,CUST_008348,51.8,2024-04-30 16:56:37,35.0,133,1,71.94,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011220,CUST_006290,41.95,2024-03-25 14:20:35,27.0,286,1,114.73,Dining,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0011221,CUST_003885,312.86,2024-05-25 12:27:14,34.0,445,1,232.93,Luxury Goods,Mobile Android,Domestic Suburban,0,0,0
TXN_0011222,CUST_007404,75.14,2024-03-26 14:25:05,51.0,1247,2,47.82,Electronics,Mobile iOS,Domestic Urban,0,2,0
TXN_0011223,CUST_006250,48.45,2024-03-20 15:10:57,39.0,264,1,79.29,Electronics,Desktop Safari,Domestic Suburban,0,0,0
TXN_0011224,CUST_003673,111.55,2024-03-27 11:35:54,41.0,2030,2,103.79,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011225,CUST_007950,170.57,2024-03-11 17:35:52,45.0,133,3,251.18,Electronics,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011226,CUST_010445,57.72,2024-03-16 16:09:50,74.0,335,2,69.26,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011227,CUST_005021,25.21,2024-05-13 12:56:20,41.0,846,1,71.6,Grocery,,Domestic Suburban,0,0,0
TXN_0011228,CUST_005645,56.05,2024-04-03 06:39:36,18.0,1614,1,49.01,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0011229,CUST_004621,142.42,2024-04-01 08:57:15,36.0,113,1,113.56,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011230,CUST_005145,79.46,2024-05-16 10:58:28,48.0,1330,1,88.09,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0011231,CUST_007896,145.71,2024-03-19 14:47:46,59.0,801,3,102.73,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0011232,CUST_010877,29.0,2024-04-16 08:15:15,20.0,69,2,46.01,Online Retail,Unknown Bot,Domestic Suburban,0,0,0
TXN_0011233,CUST_003719,323.79,2024-04-20 07:20:57,45.0,828,1,407.94,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011234,CUST_001766,74.9,2024-05-16 11:43:30,43.0,233,5,53.29,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011235,CUST_006568,99.84,2024-04-01 08:49:27,47.0,703,2,117.18,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011236,CUST_007540,52.39,2024-03-07 11:05:36,18.0,326,2,37.76,Gas & Fuel,Mobile Android,Domestic Suburban,0,0,0
TXN_0011237,CUST_000056,873.59,2024-03-23 15:10:24,33.0,95,1,397.94,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0011238,CUST_004607,72.85,2024-03-11 13:31:34,47.0,93,2,93.57,Dining,Tablet,Domestic Suburban,0,0,0
TXN_0011239,CUST_011747,47.69,2024-03-22 11:40:28,48.0,153,1,48.19,Dining,Tablet,Domestic Urban,0,0,0
TXN_0011240,CUST_001247,34.19,2024-05-25 17:36:26,18.0,467,1,78.61,Travel,Mobile Android,Domestic Rural,0,0,0
TXN_0011241,CUST_002906,44.04,2024-04-21 13:48:25,49.0,519,1,79.7,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011242,CUST_007492,103.56,2024-04-11 06:35:09,50.0,1250,2,103.51,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0011243,CUST_007937,58.16,2024-03-20 15:32:38,31.0,30,1,61.11,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011244,CUST_000125,430.21,2024-03-14 08:14:19,46.0,358,1,252.55,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0011245,CUST_000541,46.37,2024-04-15 13:03:23,18.0,540,2,28.73,Entertainment,Mobile Android,Domestic Urban,0,2,0
TXN_0011246,CUST_008127,115.49,2024-04-15 06:06:39,31.0,2081,1,76.65,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0011247,CUST_003836,143.06,2024-04-24 16:59:19,29.0,1219,1,369.13,Grocery,Desktop Chrome,International Online,0,0,0
TXN_0011248,CUST_004137,41.67,2024-04-16 09:51:49,63.0,133,1,50.59,Grocery,Mobile iOS,Domestic Suburban,1,0,0
TXN_0011249,CUST_004588,17.11,2024-05-07 11:40:12,18.0,207,4,57.44,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011250,CUST_001389,66.43,2024-05-06 13:00:43,39.0,1434,1,74.87,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0011251,CUST_007073,253.75,2024-03-09 12:00:10,23.0,917,1,353.31,Online Retail,Mobile Android,Domestic Rural,0,1,0
TXN_0011252,CUST_009468,129.03,2024-03-13 14:07:32,59.0,176,3,42.09,Grocery,Mobile iOS,International Online,0,0,0
TXN_0011253,CUST_009663,65.72,2024-05-22 16:13:04,28.0,1859,2,103.02,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011254,CUST_001397,86.09,2024-03-24 11:05:33,28.0,213,2,91.92,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0011255,CUST_005951,38.86,2024-05-14 16:44:53,27.0,406,1,39.8,Gas & Fuel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011256,CUST_004055,60.53,2024-04-07 16:32:54,52.0,193,2,55.03,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0011257,CUST_006044,81.99,2024-03-31 14:48:49,40.0,53,1,69.9,Electronics,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011258,CUST_000598,783.52,2024-03-15 23:15:35,18.0,43,1,1132.64,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011259,CUST_010969,30.56,2024-05-05 06:37:13,49.0,2235,2,69.15,Grocery,Mobile iOS,Domestic Urban,0,1,0
TXN_0011260,CUST_004566,86.73,2024-05-24 12:47:30,43.0,989,1,118.65,Entertainment,Mobile Android,Domestic Urban,0,0,0
TXN_0011261,CUST_007664,117.2,2024-04-01 10:17:16,38.0,1407,1,116.0,Cryptocurrency,Mobile Android,Domestic Urban,0,0,0
TXN_0011262,CUST_008611,74.45,2024-04-10 18:58:56,36.0,981,1,46.39,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011263,CUST_011159,49.75,2024-05-03 18:43:32,50.0,192,4,108.81,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0011264,CUST_004034,2160.21,2024-03-03 13:50:17,27.0,561,1,1583.33,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011265,CUST_007478,31.39,2024-05-19 19:50:46,33.0,406,2,33.87,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011266,CUST_007112,38.62,2024-05-28 15:46:50,45.0,231,5,72.09,Online Retail,Tablet,Domestic Suburban,0,0,0
TXN_0011267,CUST_007440,74.36,2024-05-11 10:11:52,40.0,1505,2,86.7,Travel,Mobile iOS,Domestic Rural,0,0,0
TXN_0011268,CUST_005577,132.71,2024-04-12 18:54:23,70.0,111,1,81.79,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011269,CUST_010215,106.65,2024-05-04 19:51:23,59.0,188,1,51.3,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0011270,CUST_011054,65.7,2024-03-14 15:38:09,62.0,206,5,60.99,Gas & Fuel,Mobile iOS,International Online,0,0,0
TXN_0011271,CUST_001007,49.07,2024-05-08 17:20:59,33.0,120,3,44.74,Electronics,Mobile Android,Domestic Urban,0,1,0
TXN_0011272,CUST_011082,1455.58,2024-05-09 00:14:38,67.0,896,12,260.18,Luxury Goods,Mobile Android,Domestic Urban,0,3,1
TXN_0011273,CUST_011056,92.5,2024-04-21 20:01:35,,394,1,78.28,Dining,,Domestic Urban,0,0,0
TXN_0011274,CUST_011934,23.18,2024-04-20 15:51:51,18.0,2795,1,28.71,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011275,CUST_003824,19.95,2024-03-02 10:59:28,49.0,38,2,43.51,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011276,CUST_009707,14.59,2024-03-20 15:47:29,40.0,166,1,38.84,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0011277,CUST_008729,92.02,2024-03-14 10:28:35,52.0,1254,1,91.11,Dining,Mobile Android,Domestic Urban,0,1,0
TXN_0011278,CUST_011058,120.39,2024-05-09 16:07:24,44.0,1719,1,186.73,Cryptocurrency,Mobile Android,Domestic Suburban,0,0,0
TXN_0011279,CUST_001776,90.3,2024-04-02 15:51:06,57.0,102,3,57.26,Entertainment,Desktop Chrome,Domestic Urban,0,1,0
TXN_0011280,CUST_009698,132.16,2024-04-07 10:42:25,32.0,241,3,92.8,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011281,CUST_010175,329.68,2024-05-09 09:12:17,40.0,31,1,185.41,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011282,CUST_009135,62.89,2024-04-18 18:39:05,33.0,155,3,114.98,Electronics,Desktop Safari,Domestic Suburban,0,2,0
TXN_0011283,CUST_001617,74.59,2024-03-24 07:51:39,60.0,1193,2,90.51,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0011284,CUST_004312,37.6,2024-05-16 19:04:26,31.0,784,1,35.61,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011285,CUST_001685,18.8,2024-05-16 13:03:50,70.0,94,1,32.15,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011286,CUST_003886,1047.64,2024-04-23 06:51:27,36.0,605,1,1207.83,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0011287,CUST_008505,24.18,2024-05-17 13:41:46,30.0,2112,4,30.24,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0011288,CUST_008521,40.32,2024-04-28 12:42:01,55.0,48,3,78.07,Entertainment,Mobile iOS,Domestic Rural,0,0,0
TXN_0011289,CUST_004649,853.0,2024-04-09 18:53:56,49.0,1013,1,1190.46,Electronics,Mobile Android,Domestic Suburban,0,0,0
TXN_0011290,CUST_008402,303.03,2024-03-19 13:07:21,44.0,152,1,206.97,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011291,CUST_011337,411.3,2024-05-04 06:25:18,59.0,280,2,395.49,Gas & Fuel,Mobile Android,Domestic Suburban,0,0,0
TXN_0011292,CUST_010535,67.08,2024-04-16 12:10:59,42.0,554,1,65.16,Travel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011293,CUST_011131,83.87,2024-04-06 06:36:59,34.0,238,1,96.27,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0011294,CUST_007956,60.32,2024-05-17 16:35:28,51.0,147,4,93.11,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0011295,CUST_004503,60.69,2024-03-19 13:04:34,69.0,659,3,152.51,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0011296,CUST_009977,39.81,2024-03-25 23:09:23,24.0,455,3,55.85,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011297,CUST_009604,52.74,2024-04-20 17:57:33,50.0,741,1,81.53,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011298,CUST_007884,74.98,2024-03-31 16:24:56,27.0,210,1,66.62,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011299,CUST_009512,138.72,2024-03-11 06:45:13,37.0,512,1,101.59,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0011300,CUST_006278,146.0,2024-04-03 11:23:47,40.0,1291,2,95.64,Dining,,Domestic Urban,0,0,0
TXN_0011301,CUST_007070,64.67,2024-05-13 11:25:27,49.0,3650,3,29.54,Travel,Mobile Android,Domestic Suburban,0,0,0
TXN_0011302,CUST_006365,24.91,2024-03-03 08:57:06,42.0,225,2,28.79,Grocery,Mobile iOS,Domestic Urban,0,1,0
TXN_0011303,CUST_011262,454.33,2024-04-24 15:08:34,18.0,716,3,368.91,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0011304,CUST_011505,37.73,2024-03-19 12:17:51,53.0,750,3,56.5,Entertainment,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0011305,CUST_005240,23.05,2024-03-28 17:57:31,47.0,343,1,35.12,Cryptocurrency,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011306,CUST_001428,57.49,2024-04-23 10:31:57,34.0,111,4,38.5,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0011307,CUST_004937,62.01,2024-05-18 12:33:52,37.0,1510,5,93.55,Grocery,Mobile Android,International Online,0,0,0
TXN_0011308,CUST_009928,67.54,2024-04-06 18:33:33,,641,1,100.95,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011309,CUST_003566,108.31,2024-04-05 13:45:15,28.0,882,1,92.16,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0011310,CUST_011737,42.36,2024-03-06 13:17:48,,91,1,32.32,Grocery,Desktop Chrome,Domestic Rural,0,0,0
TXN_0011311,CUST_006899,43.2,2024-05-19 18:17:40,35.0,696,2,89.01,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0011312,CUST_006801,24.78,2024-03-02 20:48:16,25.0,223,2,29.37,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0011313,CUST_003584,219.18,2024-03-28 17:18:33,28.0,356,2,239.73,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0011314,CUST_008426,21.01,2024-03-23 22:52:14,47.0,1090,2,74.01,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0011315,CUST_011083,122.4,2024-04-28 12:04:32,54.0,528,1,79.82,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0011316,CUST_008400,20.8,2024-04-12 16:05:57,38.0,257,1,43.37,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0011317,CUST_004703,28.27,2024-05-15 13:42:15,58.0,879,1,40.61,Dining,Mobile iOS,Domestic Urban,0,1,0
TXN_0011318,CUST_011173,115.27,2024-05-23 18:33:27,46.0,362,2,113.12,Dining,Unknown Bot,Domestic Urban,0,0,0
TXN_0011319,CUST_008451,517.43,2024-04-21 11:39:38,28.0,406,3,920.72,Gas & Fuel,Mobile Android,Domestic Rural,0,0,0
TXN_0011320,CUST_009983,47.71,2024-04-03 23:21:43,33.0,265,3,40.87,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0011321,CUST_000175,178.33,2024-04-15 18:28:28,19.0,742,2,161.89,Grocery,Desktop Chrome,Domestic Rural,0,0,0
TXN_0011322,CUST_010515,990.0,2024-03-05 07:22:47,51.0,427,1,604.68,Dining,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0011323,CUST_004737,215.01,2024-03-30 13:57:01,48.0,2484,1,111.15,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0011324,CUST_001686,30.16,2024-05-14 15:45:16,40.0,951,1,56.87,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0011325,CUST_010298,942.55,2024-05-19 13:19:15,37.0,2122,1,826.57,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011326,CUST_001801,84.31,2024-05-01 14:44:21,59.0,594,3,111.9,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011327,CUST_003451,61.67,2024-03-18 17:44:37,,180,5,57.1,Grocery,Desktop Safari,Domestic Suburban,0,2,0
TXN_0011328,CUST_002227,94.4,2024-03-01 15:21:51,31.0,498,2,82.81,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011329,CUST_003138,20.97,2024-04-21 09:15:44,67.0,240,4,69.4,Travel,Desktop Safari,Domestic Urban,0,0,0
TXN_0011330,CUST_007374,35.41,2024-03-10 15:41:41,41.0,348,1,103.64,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0011331,CUST_007678,164.35,2024-03-15 16:57:45,57.0,36,2,106.76,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0011332,CUST_006521,2199.09,2024-03-05 17:19:30,35.0,182,1,1401.63,Travel,Desktop Safari,Domestic Urban,0,0,0
TXN_0011333,CUST_006290,148.52,2024-05-15 19:57:12,27.0,286,4,114.73,Grocery,Mobile iOS,Domestic Rural,0,1,0
TXN_0011334,CUST_005557,231.7,2024-05-18 15:36:03,43.0,561,1,281.48,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0011335,CUST_008405,48.0,2024-03-18 16:18:42,35.0,624,3,60.67,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0011336,CUST_008040,35.26,2024-03-26 14:30:55,50.0,942,1,35.82,Gas & Fuel,Mobile Android,Domestic Suburban,0,0,0
TXN_0011337,CUST_008478,123.15,2024-04-13 10:48:58,22.0,874,1,102.5,Cryptocurrency,Mobile Android,Domestic Urban,0,0,0
TXN_0011338,CUST_010876,363.24,2024-04-20 08:28:33,43.0,49,1,295.45,Gas & Fuel,Mobile Android,International Online,0,0,0
TXN_0011339,CUST_000226,298.6,2024-04-21 14:08:28,50.0,495,1,337.08,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0011340,CUST_002520,95.77,2024-05-15 10:03:43,26.0,56,1,115.5,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0011341,CUST_009889,69.87,2024-03-23 19:20:57,,739,4,87.77,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011342,CUST_000058,92.76,2024-03-21 14:25:43,40.0,699,1,100.2,Gas & Fuel,Tablet,Domestic Suburban,0,0,0
TXN_0011343,CUST_002586,91.36,2024-03-05 14:05:37,32.0,181,1,80.74,Travel,Mobile iOS,Domestic Urban,0,1,0
TXN_0011344,CUST_006869,40.77,2024-03-09 13:03:31,46.0,906,1,26.61,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0011345,CUST_008228,42.69,2024-03-14 13:09:15,52.0,710,1,44.58,Dining,Tablet,Domestic Urban,1,0,0
TXN_0011346,CUST_003511,87.92,2024-03-16 14:27:12,21.0,2184,2,102.72,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0011347,CUST_003261,310.4,2024-05-13 16:09:31,30.0,402,1,288.33,Electronics,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0011348,CUST_008449,25.03,2024-04-05 17:13:39,18.0,495,1,30.4,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011349,CUST_000414,54.73,2024-04-08 09:46:23,42.0,512,2,37.51,Electronics,Mobile iOS,Domestic Rural,0,0,0
TXN_0011350,CUST_008862,41.2,2024-04-25 17:26:05,39.0,271,1,77.07,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0011351,CUST_010434,52.42,2024-05-24 13:16:39,24.0,960,2,83.31,Dining,Desktop Safari,Domestic Urban,1,0,0
TXN_0011352,CUST_000467,66.61,2024-03-29 21:22:22,48.0,214,1,102.42,Electronics,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011353,CUST_008201,62.86,2024-04-05 11:58:12,38.0,988,1,97.42,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0011354,CUST_009492,374.38,2024-05-15 14:10:25,30.0,46,1,440.74,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0011355,CUST_006801,45.2,2024-03-19 09:59:12,25.0,223,1,29.37,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0011356,CUST_010641,26.44,2024-05-03 13:50:40,40.0,364,1,26.49,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011357,CUST_004499,44.88,2024-05-11 11:15:38,,270,1,41.39,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0011358,CUST_006440,15.93,2024-05-02 11:07:57,37.0,621,4,46.6,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011359,CUST_006360,310.64,2024-03-10 21:50:53,18.0,874,4,319.75,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0011360,CUST_009718,649.98,2024-03-31 17:21:16,60.0,659,1,305.4,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0011361,CUST_011394,58.05,2024-05-04 15:27:15,74.0,401,3,40.19,Electronics,Mobile Android,Domestic Suburban,0,0,0
TXN_0011362,CUST_008210,133.53,2024-03-15 23:03:24,31.0,1128,2,73.8,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011363,CUST_009287,21.92,2024-04-12 14:28:50,54.0,126,1,27.82,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0011364,CUST_000406,177.87,2024-05-24 16:56:42,61.0,940,4,115.46,Grocery,Mobile Android,International Online,0,0,0
TXN_0011365,CUST_002319,91.43,2024-03-14 17:30:45,43.0,166,1,73.54,Luxury Goods,Mobile iOS,Domestic Urban,0,0,0
TXN_0011366,CUST_008519,22.42,2024-03-16 22:25:23,59.0,95,1,37.76,Dining,Mobile iOS,Domestic Rural,0,0,0
TXN_0011367,CUST_003512,47.96,2024-03-06 18:22:55,22.0,877,1,63.51,Luxury Goods,Mobile iOS,Domestic Urban,0,0,0
TXN_0011368,CUST_001469,102.97,2024-03-06 11:29:56,64.0,863,1,79.33,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011369,CUST_003340,88.19,2024-03-26 10:40:24,18.0,286,1,67.36,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011370,CUST_005066,160.93,2024-04-16 19:29:08,39.0,227,1,107.59,Grocery,Desktop Safari,Domestic Rural,0,0,0
TXN_0011371,CUST_005170,34.34,2024-03-19 14:23:51,54.0,1115,1,63.64,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0011372,CUST_007408,85.06,2024-03-04 11:19:53,41.0,455,1,104.99,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0011373,CUST_008004,28.94,2024-04-11 20:28:13,39.0,421,4,29.36,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0011374,CUST_009901,80.16,2024-03-08 18:53:28,40.0,430,1,43.33,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0011375,CUST_004507,243.42,2024-04-18 11:58:08,,651,1,341.02,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011376,CUST_001763,107.26,2024-03-30 10:43:12,18.0,237,2,100.2,Grocery,Mobile iOS,International Online,0,0,0
TXN_0011377,CUST_005522,475.05,2024-04-12 13:18:05,57.0,1092,1,286.84,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0011378,CUST_005133,132.7,2024-03-30 19:08:22,56.0,717,4,116.01,Travel,Desktop Chrome,Domestic Urban,0,0,0
TXN_0011379,CUST_011936,162.36,2024-05-01 13:27:23,37.0,46,2,105.52,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0011380,CUST_011985,180.69,2024-05-23 10:42:06,43.0,1031,1,255.24,Gas & Fuel,Desktop Chrome,International Online,0,0,0
TXN_0011381,CUST_011063,41.84,2024-05-12 18:08:18,49.0,49,4,32.42,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0011382,CUST_003721,343.61,2024-05-10 13:15:28,22.0,189,3,359.56,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0011383,CUST_007325,103.71,2024-05-25 12:10:40,38.0,442,2,68.76,Dining,Desktop Safari,Domestic Suburban,0,0,0
TXN_0011384,CUST_008881,104.64,2024-05-05 11:14:46,38.0,412,2,117.7,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0011385,CUST_009691,46.32,2024-04-12 08:22:40,47.0,1502,4,102.28,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0011386,CUST_005487,269.97,2024-03-14 14:42:50,35.0,402,1,254.24,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0011387,CUST_007906,60.52,2024-04-30 14:01:29,57.0,686,2,62.24,Entertainment,Mobile iOS,Domestic Urban,0,0,0
