applicant_id,income,loan_amount,loan_term_months,interest_rate,credit_score,employment_length_years,existing_debt,monthly_payment,dependents,home_ownership,loan_purpose,default
APP_014273,47398,14615,36,14.53,619,6.9,11575.0,503.28,1,MORTGAGE,home_improvement,1
APP_014274,37852,25550,36,15.98,624,1.8,,898.01,0,RENT,home_improvement,0
APP_014275,53130,35862,36,10.69,716,4.3,708.0,1168.82,0,MORTGAGE,debt_consolidation,0
APP_014276,80601,9579,36,13.09,693,7.4,35650.0,323.17,2,RENT,debt_consolidation,1
APP_014277,37173,11979,36,14.41,630,1.3,,411.8,0,RENT,home_improvement,0
APP_014278,65397,9335,36,12.39,669,5.9,11732.0,311.8,1,RENT,debt_consolidation,0
APP_014279,242163,17443,60,9.24,779,3.8,1859.0,364.12,1,MORTGAGE,medical,0
APP_014280,82733,8857,60,18.27,574,,54793.0,226.21,0,RENT,debt_consolidation,1
APP_014281,106627,11289,60,18.93,586,,10232.0,292.41,0,RENT,debt_consolidation,0
APP_014282,85477,21596,36,11.96,680,1.1,19380.0,716.88,3,MORTGAGE,debt_consolidation,0
APP_014283,49027,11227,36,15.6,622,2.6,9388.0,392.49,1,RENT,debt_consolidation,0
APP_014284,45637,6636,36,11.08,707,2.5,8855.0,217.51,2,OWN,small_business,0
APP_014285,87252,14505,36,7.23,766,,44357.0,449.4,1,RENT,medical,0
APP_014286,52274,33323,36,13.85,624,0.1,30753.0,1136.47,1,RENT,debt_consolidation,0
APP_014287,44903,13584,36,14.81,584,3.5,10775.0,469.63,0,RENT,credit_card,0
APP_014288,87068,9479,36,9.81,812,3.3,13145.0,305.02,3,MORTGAGE,credit_card,0
APP_014289,24001,16200,36,8.24,807,28.3,152.0,509.44,1,MORTGAGE,debt_consolidation,0
APP_014290,67134,13836,36,11.79,703,6.8,516.0,458.17,0,MORTGAGE,major_purchase,0
APP_014291,172042,7052,36,17.08,539,17.7,15825.0,251.7,0,RENT,debt_consolidation,1
APP_014292,102575,18351,36,11.52,658,3.4,4227.0,605.32,0,MORTGAGE,debt_consolidation,0
APP_014293,81111,12157,36,13.9,661,2.1,4376.0,414.91,0,MORTGAGE,small_business,0
APP_014294,85455,8447,36,16.93,569,,8123.0,300.86,1,OWN,home_improvement,1
APP_014295,134748,11143,60,13.77,635,1.7,57633.0,257.95,1,RENT,debt_consolidation,0
APP_014296,89473,22443,36,7.09,850,0.8,21500.0,693.9,3,RENT,debt_consolidation,0
APP_014297,193236,3610,60,11.44,759,1.7,107937.0,79.28,0,MORTGAGE,medical,0
APP_014298,68317,17810,36,13.37,610,1.8,320.0,603.27,1,RENT,credit_card,0
APP_014299,88571,25137,60,15.43,647,0.5,10029.0,603.7,0,OWN,debt_consolidation,0
APP_014300,66933,17538,36,11.83,691,4.2,24898.0,581.09,0,RENT,home_improvement,0
APP_014301,66460,15546,36,11.34,708,3.6,2211.0,511.46,2,MORTGAGE,credit_card,0
APP_014302,88101,8802,60,13.14,780,17.3,21657.0,200.9,0,RENT,education,0
APP_014303,107352,9219,36,12.22,741,2.8,9964.0,307.17,0,MORTGAGE,small_business,0
APP_014304,112423,31055,60,13.18,732,5.5,18266.0,709.46,2,RENT,debt_consolidation,0
APP_014305,64949,5550,36,6.65,850,0.4,26783.0,170.48,4,MORTGAGE,home_improvement,0
APP_014306,122505,10166,60,12.89,691,7.9,37409.0,230.74,0,RENT,debt_consolidation,0
APP_014307,48369,32649,36,8.48,770,1.6,37889.0,1030.35,0,MORTGAGE,medical,0
APP_014308,94963,17586,36,10.86,732,10.8,9357.0,574.58,0,RENT,debt_consolidation,0
APP_014309,82497,2931,60,17.84,570,10.5,,74.17,1,MORTGAGE,major_purchase,0
APP_014310,86948,8373,36,10.05,690,1.5,12770.0,270.37,0,MORTGAGE,debt_consolidation,0
APP_014311,82042,9883,36,10.59,670,1.2,29257.0,321.64,1,RENT,home_improvement,0
APP_014312,120131,17732,36,11.34,704,2.1,10749.0,583.38,2,RENT,education,0
APP_014313,39945,16462,36,10.95,734,21.2,7111.0,538.56,1,MORTGAGE,home_improvement,0
APP_014314,74912,12293,36,7.48,799,5.0,40223.0,382.28,3,RENT,debt_consolidation,0
APP_014315,51355,9236,36,12.37,688,1.8,22768.0,308.4,0,OWN,debt_consolidation,1
APP_014316,49803,5565,36,11.89,623,9.1,254.0,184.55,4,RENT,home_improvement,0
APP_014317,43792,18537,60,14.65,735,2.4,17015.0,437.6,2,OWN,small_business,0
APP_014318,76720,8442,36,10.52,717,5.1,11899.0,274.47,4,RENT,debt_consolidation,0
APP_014319,35583,9657,36,9.06,757,1.1,11649.0,307.36,2,MORTGAGE,debt_consolidation,0
APP_014320,125258,9402,36,13.78,648,10.5,9361.0,320.33,2,RENT,debt_consolidation,0
APP_014321,36856,16051,36,13.28,708,18.4,900.0,542.99,0,MORTGAGE,debt_consolidation,0
APP_014322,54468,20854,36,8.59,801,6.2,8357.0,659.18,1,MORTGAGE,medical,0
APP_014323,40447,17529,60,14.32,641,1.2,14650.0,410.78,3,RENT,home_improvement,1
APP_014324,46914,10207,60,16.06,638,4.2,2444.0,248.54,0,MORTGAGE,home_improvement,0
APP_014325,160110,13067,36,15.56,530,1.5,5378.0,456.56,1,RENT,credit_card,1
APP_014326,23720,10456,36,10.98,646,2.9,2346.0,342.22,2,MORTGAGE,home_improvement,0
APP_014327,132054,31702,36,11.23,703,1.0,48084.0,1041.34,0,MORTGAGE,small_business,0
APP_014328,44363,24058,36,16.24,583,5.2,618.0,848.66,0,RENT,small_business,1
APP_014329,62656,8347,60,11.59,748,8.9,5955.0,183.95,1,MORTGAGE,debt_consolidation,0
APP_014330,80109,21771,60,7.84,834,21.0,85467.0,439.77,0,MORTGAGE,major_purchase,0
APP_014331,46618,13037,60,16.23,574,1.3,9009.0,318.63,0,RENT,debt_consolidation,0
APP_014332,64885,9945,60,10.42,775,0.3,1302.0,213.36,0,OWN,debt_consolidation,0
APP_014333,69841,6271,60,13.56,712,6.5,32951.0,144.49,0,OTHER,credit_card,1
APP_014334,39207,13708,36,9.72,753,0.4,10622.0,440.52,3,MORTGAGE,debt_consolidation,0
APP_014335,73390,12068,36,10.79,651,0.4,1097.0,393.89,0,RENT,home_improvement,0
APP_014336,33150,14666,36,14.03,645,6.2,26.0,501.46,2,MORTGAGE,credit_card,0
APP_014337,41084,9154,60,9.21,760,0.5,2040.0,190.96,3,MORTGAGE,debt_consolidation,0
APP_014338,27785,12939,60,12.56,698,3.0,328.0,291.5,0,MORTGAGE,home_improvement,0
APP_014339,42908,11640,36,7.98,784,7.5,1301.0,364.65,0,RENT,medical,0
APP_014340,114868,7680,36,11.24,740,1.4,444.0,252.31,1,MORTGAGE,major_purchase,0
APP_014341,73185,4473,36,11.01,751,0.5,78562.0,146.46,0,MORTGAGE,debt_consolidation,0
APP_014342,103165,10107,36,12.11,650,0.1,,336.23,0,OWN,home_improvement,0
APP_014343,24142,16295,36,7.45,795,,5407.0,506.5,0,RENT,small_business,0
APP_014344,79812,14320,36,13.68,576,9.5,7449.0,487.2,0,RENT,debt_consolidation,0
APP_014345,141716,13121,60,13.44,631,14.9,213.0,301.51,2,RENT,debt_consolidation,0
APP_014346,72301,8756,36,15.52,628,1.3,13857.0,305.76,1,MORTGAGE,small_business,1
APP_014347,25147,15793,36,12.85,669,0.9,1299.0,530.99,0,MORTGAGE,credit_card,0
APP_014348,48688,24360,60,11.12,726,4.1,23389.0,531.1,0,MORTGAGE,debt_consolidation,0
APP_014349,32004,21602,60,10.0,763,4.1,2473.0,458.98,1,OWN,home_improvement,0
APP_014350,33419,13838,60,10.9,686,6.8,11048.0,300.18,0,MORTGAGE,debt_consolidation,0
APP_014351,158319,9264,36,13.09,729,2.8,12990.0,312.54,0,RENT,medical,0
APP_014352,171793,6418,36,6.46,835,6.8,7073.0,196.59,0,OWN,small_business,0
APP_014353,36509,23172,60,16.25,650,1.0,4112.0,566.58,0,RENT,debt_consolidation,0
APP_014354,48789,32932,36,11.28,719,5.7,1973.0,1082.52,0,MORTGAGE,debt_consolidation,0
APP_014355,65516,22781,36,8.7,755,1.1,4995.0,721.25,3,OWN,debt_consolidation,0
APP_014356,64257,9635,60,8.59,827,31.8,511.0,198.09,0,RENT,debt_consolidation,0
APP_014357,34981,11456,60,13.49,651,2.8,908.0,263.54,2,RENT,debt_consolidation,0
APP_014358,51737,8994,36,13.48,679,0.6,18952.0,305.13,0,MORTGAGE,debt_consolidation,1
APP_014359,49891,13494,60,16.52,556,7.1,17738.0,331.89,2,MORTGAGE,debt_consolidation,0
APP_014360,53393,14250,36,16.14,581,3.2,13340.0,501.97,0,OWN,debt_consolidation,1
APP_014361,69540,7412,36,10.07,725,3.0,2580.0,239.41,1,MORTGAGE,credit_card,0
APP_014362,100559,8233,36,11.2,751,8.0,19474.0,270.32,0,MORTGAGE,major_purchase,0
APP_014363,173624,21138,36,8.41,742,7.7,,666.39,0,RENT,small_business,0
APP_014364,20681,13959,36,11.84,664,14.8,2199.0,462.57,0,OWN,debt_consolidation,0
APP_014365,110152,29782,36,11.46,749,13.0,386.0,981.52,0,MORTGAGE,debt_consolidation,0
APP_014366,84117,6491,60,16.38,608,11.7,46060.0,159.16,2,MORTGAGE,small_business,1
APP_014367,216193,9602,36,15.39,636,2.3,130432.0,334.69,0,OWN,credit_card,1
APP_014368,22884,12065,60,18.54,586,0.4,5770.0,309.93,0,MORTGAGE,major_purchase,0
APP_014369,35549,9725,60,18.56,582,0.6,58.0,249.92,0,RENT,major_purchase,1
APP_014370,133879,7468,36,7.7,812,3.1,124010.0,232.99,2,RENT,credit_card,1
APP_014371,54880,8913,36,10.6,718,13.4,13047.0,290.11,0,OWN,debt_consolidation,0
APP_014372,50538,16659,60,12.38,710,3.0,4728.0,373.78,0,OWN,credit_card,0
APP_014373,108033,18298,60,15.82,607,0.7,42162.0,443.22,1,MORTGAGE,debt_consolidation,0
APP_014374,50583,24449,36,20.01,502,2.5,15623.0,908.74,1,RENT,debt_consolidation,0
APP_014375,61609,9194,60,12.6,764,9.0,9704.0,207.31,3,RENT,medical,0
APP_014376,34159,17560,36,9.43,777,2.0,13276.0,561.92,0,MORTGAGE,medical,0
APP_014377,86845,18909,36,15.6,530,0.2,37507.0,661.06,1,RENT,home_improvement,0
APP_014378,64973,18017,36,13.19,624,0.7,2708.0,608.71,0,MORTGAGE,medical,0
APP_014379,68698,38472,36,12.66,686,16.5,47433.0,1289.98,0,MORTGAGE,credit_card,0
APP_014380,58107,17376,36,13.9,664,8.6,565.0,593.03,0,RENT,home_improvement,0
APP_014381,24961,16848,60,13.81,699,2.3,408.0,390.37,4,RENT,credit_card,1
APP_014382,63600,11457,60,14.37,669,13.4,161.0,268.79,0,MORTGAGE,debt_consolidation,0
APP_014383,137008,21990,36,14.61,615,6.8,11150.0,758.1,0,RENT,debt_consolidation,0
APP_014384,106830,8761,60,11.39,730,2.4,15276.0,192.19,0,MORTGAGE,small_business,0
APP_014385,25549,3771,60,11.71,666,11.5,6180.0,83.33,0,RENT,debt_consolidation,0
APP_014386,39465,8267,36,9.63,771,0.5,1498.0,265.32,2,MORTGAGE,home_improvement,0
APP_014387,95110,19197,36,14.83,617,4.9,9658.0,663.87,0,RENT,credit_card,0
APP_014388,149039,11970,60,13.67,688,5.2,27377.0,276.48,0,MORTGAGE,credit_card,0
APP_014389,155288,12778,60,14.73,645,17.8,17194.0,302.18,0,RENT,major_purchase,0
APP_014390,44871,18230,36,12.2,656,17.8,2917.0,607.24,3,MORTGAGE,debt_consolidation,0
APP_014391,43829,23957,36,13.89,597,1.7,9902.0,817.51,0,RENT,debt_consolidation,0
APP_014392,70636,19508,60,14.85,673,18.0,30444.0,462.56,3,MORTGAGE,debt_consolidation,0
APP_014393,75859,5363,36,13.01,676,,5612.0,180.73,3,MORTGAGE,medical,0
APP_014394,33754,9395,36,10.1,717,9.1,8256.0,303.59,1,MORTGAGE,debt_consolidation,0
APP_014395,124585,13996,36,10.26,679,,267.0,453.32,0,RENT,home_improvement,0
APP_014396,73657,10815,36,9.82,715,5.2,30918.0,348.06,0,MORTGAGE,debt_consolidation,0
APP_014397,29935,7429,60,16.46,613,5.9,12033.0,182.48,1,MORTGAGE,small_business,0
APP_014398,138412,12095,36,10.59,666,5.3,457.0,393.63,2,OWN,credit_card,0
APP_014399,123004,14093,36,10.8,721,0.7,3787.0,460.05,2,MORTGAGE,debt_consolidation,0
APP_014400,89742,11713,36,14.57,567,8.3,11699.0,403.57,0,MORTGAGE,credit_card,1
APP_014401,111421,27408,36,10.47,693,12.8,29734.0,890.44,2,MORTGAGE,medical,0
APP_014402,84660,8597,36,14.74,571,7.5,18180.0,296.92,0,MORTGAGE,credit_card,0
APP_014403,53030,29673,60,13.34,698,5.0,355.0,680.33,0,MORTGAGE,debt_consolidation,0
APP_014404,43460,22290,36,7.52,845,10.2,7005.0,693.56,1,RENT,debt_consolidation,0
APP_014405,28243,19064,36,18.52,547,5.4,14445.0,694.19,2,RENT,debt_consolidation,1
APP_014406,158491,11436,60,14.19,663,3.7,58191.0,267.22,0,MORTGAGE,home_improvement,1
APP_014407,99656,12822,60,17.91,546,4.6,,324.97,0,MORTGAGE,debt_consolidation,1
APP_014408,74753,5662,60,6.26,850,,22755.0,110.15,3,RENT,credit_card,0
APP_014409,45709,30853,36,17.28,507,5.4,5113.0,1104.3,1,RENT,credit_card,0
APP_014410,92111,6330,60,16.48,642,,20587.0,155.55,0,MORTGAGE,debt_consolidation,0
APP_014411,150628,6829,60,14.83,690,7.4,354.0,161.85,1,OWN,medical,1
APP_014412,108920,8524,36,18.08,530,0.8,5262.0,308.51,1,RENT,debt_consolidation,0
APP_014413,34315,6607,36,16.31,618,9.5,2232.0,233.29,3,RENT,small_business,0
APP_014414,92824,6870,60,16.66,643,8.6,1666.0,169.48,2,MORTGAGE,credit_card,0
APP_014415,61975,13273,36,11.24,711,1.2,1077.0,436.05,1,MORTGAGE,credit_card,0
APP_014416,130489,24095,36,5.22,850,0.1,,724.53,2,RENT,credit_card,0
APP_014417,22583,9034,36,10.95,745,4.8,2336.0,295.55,0,MORTGAGE,home_improvement,0
APP_014418,80701,8327,60,13.78,652,8.8,29003.0,192.81,0,MORTGAGE,credit_card,0
APP_014419,69965,3982,36,9.65,704,5.1,18144.0,127.83,2,MORTGAGE,small_business,0
APP_014420,59300,25698,60,16.14,610,5.0,8449.0,626.84,1,RENT,debt_consolidation,1
APP_014421,45764,30536,60,15.52,659,1.2,2293.0,734.81,0,RENT,small_business,1
APP_014422,96335,13408,60,14.46,685,3.2,17225.0,315.19,0,MORTGAGE,small_business,0
APP_014423,86161,10293,36,11.01,721,0.7,6531.0,337.03,0,RENT,education,0
APP_014424,32952,9759,36,8.86,680,2.2,,309.7,0,MORTGAGE,credit_card,0
APP_014425,31870,19883,36,14.17,645,5.1,2332.0,681.2,0,RENT,major_purchase,0
APP_014426,50950,18409,36,16.4,619,0.4,1293.0,650.85,0,MORTGAGE,debt_consolidation,0
APP_014427,48455,32707,36,9.77,755,2.6,838.0,1051.83,1,MORTGAGE,credit_card,0
APP_014428,30696,14929,60,15.7,663,2.7,8890.0,360.67,1,RENT,home_improvement,0
APP_014429,96193,16666,36,10.94,735,3.5,137.0,545.15,1,RENT,credit_card,0
APP_014430,82388,6430,36,14.61,620,5.5,555.0,221.67,0,MORTGAGE,debt_consolidation,0
APP_014431,71181,7473,60,12.21,678,6.4,31978.0,167.03,4,MORTGAGE,debt_consolidation,0
APP_014432,70907,19855,60,15.46,658,9.6,3868.0,477.16,2,MORTGAGE,debt_consolidation,0
APP_014433,47259,12980,60,14.78,675,,5921.0,307.3,1,RENT,debt_consolidation,0
APP_014434,152854,9506,36,12.71,666,0.1,20730.0,318.97,0,MORTGAGE,debt_consolidation,0
APP_014435,62185,3956,36,12.35,664,0.4,33111.0,132.06,0,RENT,major_purchase,1
APP_014436,20498,13836,36,11.87,712,7.6,4564.0,458.69,0,OWN,debt_consolidation,0
APP_014437,93238,17924,36,12.91,659,7.8,2789.0,603.15,0,RENT,debt_consolidation,0
APP_014438,62305,20771,36,12.17,682,24.0,898.0,691.58,0,MORTGAGE,credit_card,0
APP_014439,184364,6249,60,16.39,597,2.1,91332.0,153.26,1,MORTGAGE,small_business,0
APP_014440,98907,4902,36,10.18,738,23.4,1295.0,158.59,0,MORTGAGE,debt_consolidation,0
APP_014441,58568,24617,36,10.19,744,6.7,24508.0,796.52,0,RENT,home_improvement,0
APP_014442,49668,21216,60,12.76,708,7.5,11630.0,480.13,0,MORTGAGE,credit_card,0
APP_014443,80259,21959,36,10.45,710,6.3,15809.0,713.2,2,MORTGAGE,home_improvement,0
APP_014444,40948,12462,36,12.21,623,5.0,16990.0,415.17,0,RENT,small_business,0
APP_014445,37844,15408,60,7.58,843,0.3,27010.0,309.33,0,MORTGAGE,credit_card,0
APP_014446,119497,6903,36,11.14,705,25.7,8243.0,226.45,3,OWN,home_improvement,0
APP_014447,78910,38255,36,15.25,595,15.0,58735.0,1330.81,0,RENT,debt_consolidation,1
APP_014448,87778,8354,36,11.66,727,19.0,77290.0,276.12,0,RENT,debt_consolidation,0
APP_014449,156153,14609,60,13.35,643,1.9,1203.0,335.02,0,RENT,small_business,0
APP_014450,43843,11222,36,16.36,553,12.7,1087.0,396.53,2,MORTGAGE,debt_consolidation,0
APP_014451,99201,33156,36,7.35,801,6.5,4997.0,1029.08,0,RENT,credit_card,0
APP_014452,30775,5551,36,10.74,705,,33847.0,181.05,0,RENT,debt_consolidation,1
APP_014453,46513,4643,36,12.42,675,,23935.0,155.15,2,MORTGAGE,home_improvement,0
APP_014454,135161,10357,36,15.34,550,1.7,7999.0,360.76,0,OWN,debt_consolidation,0
APP_014455,90763,9274,36,10.43,716,0.5,7729.0,301.12,2,RENT,credit_card,0
APP_014456,51269,19655,36,10.82,714,3.2,14521.0,641.81,4,MORTGAGE,credit_card,1
APP_014457,95017,19402,36,9.39,742,,1191.0,620.51,1,OWN,small_business,0
APP_014458,21568,14558,36,12.7,632,16.1,6774.0,488.42,2,RENT,debt_consolidation,1
APP_014459,114042,7610,60,12.59,682,0.2,32030.0,171.56,0,MORTGAGE,debt_consolidation,0
APP_014460,127969,22670,36,14.06,622,9.8,1564.0,775.47,1,RENT,debt_consolidation,0
APP_014461,47018,23777,36,9.98,710,6.9,144.0,766.99,0,RENT,debt_consolidation,0
APP_014462,73528,12727,36,9.71,705,7.1,56953.0,408.93,0,MORTGAGE,small_business,0
APP_014463,43263,27228,36,10.46,695,1.3,4318.0,884.46,1,MORTGAGE,debt_consolidation,0
APP_014464,48688,20307,36,10.6,709,4.9,31729.0,660.99,0,OWN,debt_consolidation,0
APP_014465,39522,17376,36,11.53,695,10.8,19582.0,573.24,0,RENT,debt_consolidation,0
APP_014466,66577,37627,36,9.25,712,2.3,8681.0,1200.91,1,RENT,credit_card,0
APP_014467,65646,19815,36,17.1,596,2.9,26478.0,707.45,1,MORTGAGE,debt_consolidation,0
APP_014468,88519,6528,60,14.7,673,10.2,50.0,154.27,1,MORTGAGE,debt_consolidation,0
APP_014469,77000,13468,36,5.9,802,,5362.0,409.11,1,MORTGAGE,credit_card,0
APP_014470,119231,12733,36,9.81,681,1.5,1529.0,409.72,3,RENT,debt_consolidation,0
APP_014471,85357,8554,36,7.32,780,4.6,11964.0,265.38,3,MORTGAGE,home_improvement,0
APP_014472,64986,14796,60,17.4,573,2.4,4469.0,370.91,2,OWN,debt_consolidation,0
APP_014473,58036,12614,36,14.17,621,7.4,12619.0,432.16,1,MORTGAGE,major_purchase,0
APP_014474,56718,2000,60,14.22,625,,2854.0,46.76,1,RENT,credit_card,0
APP_014475,55376,4639,36,11.12,677,15.6,6939.0,152.14,0,RENT,credit_card,0
APP_014476,47648,22828,60,12.62,687,5.5,23843.0,514.98,2,RENT,credit_card,0
APP_014477,76407,2400,60,13.79,654,8.6,6096.0,55.58,1,MORTGAGE,debt_consolidation,0
APP_014478,85755,18475,36,12.31,711,5.8,7080.0,616.37,1,RENT,debt_consolidation,0
APP_014479,69838,6493,36,6.32,850,0.3,7043.0,198.47,1,MORTGAGE,credit_card,0
APP_014480,33426,13015,36,12.29,690,1.9,8961.0,434.09,0,MORTGAGE,debt_consolidation,0
APP_014481,26950,18191,36,10.79,737,2.3,1358.0,593.74,2,MORTGAGE,debt_consolidation,0
APP_014482,85378,15468,36,7.07,819,1.6,28747.0,478.1,0,MORTGAGE,small_business,0
APP_014483,144985,13574,60,14.58,656,4.9,26897.0,319.94,1,MORTGAGE,small_business,0
APP_014484,146802,16740,36,10.93,687,2.7,319.0,547.49,1,MORTGAGE,home_improvement,0
APP_014485,92583,40317,36,7.86,794,26.3,8902.0,1260.79,0,RENT,medical,0
APP_014486,61560,17062,36,10.73,680,,24109.0,556.41,0,OWN,credit_card,0
APP_014487,81844,6371,36,10.75,687,6.7,22797.0,207.82,1,MORTGAGE,home_improvement,0
APP_014488,115809,13120,36,15.2,631,6.5,10395.0,456.1,0,MORTGAGE,medical,0
APP_014489,42331,15397,60,17.21,616,9.7,91.0,384.4,2,RENT,major_purchase,0
APP_014490,35558,6597,36,16.12,535,10.5,1310.0,232.32,0,RENT,debt_consolidation,0
APP_014491,54520,16838,36,13.22,614,0.5,,569.12,2,RENT,debt_consolidation,0
APP_014492,72259,16504,36,10.24,693,1.0,474.0,534.4,0,MORTGAGE,small_business,0
APP_014493,28837,16448,36,13.33,635,0.4,1515.0,556.82,0,RENT,credit_card,0
APP_014494,94897,21113,36,7.23,850,4.8,28862.0,654.13,0,MORTGAGE,credit_card,0
APP_014495,40666,15402,36,12.95,657,3.5,45215.0,518.58,1,RENT,debt_consolidation,0
APP_014496,87403,13203,60,11.87,684,2.3,3263.0,292.83,1,RENT,debt_consolidation,0
APP_014497,93823,8629,36,16.46,534,0.9,5420.0,305.33,2,OWN,debt_consolidation,0
APP_014498,59816,8117,36,8.51,745,8.5,8791.0,256.27,3,RENT,credit_card,0
APP_014499,66550,12559,36,13.21,707,6.2,15739.0,424.43,1,OWN,credit_card,0
APP_014500,77803,15407,60,11.51,704,0.9,11040.0,338.92,2,RENT,small_business,0
APP_014501,90747,26441,36,10.79,745,5.1,22831.0,863.02,4,RENT,credit_card,0
APP_014502,72831,31389,60,14.33,659,10.1,18851.0,735.75,0,RENT,home_improvement,1
APP_014503,43716,21139,36,11.6,669,0.8,5630.0,698.09,1,MORTGAGE,debt_consolidation,0
APP_014504,127131,4346,36,17.29,562,0.8,4483.0,155.57,1,MORTGAGE,debt_consolidation,1
APP_014505,63874,36197,36,17.2,549,3.7,958.0,1294.13,1,MORTGAGE,credit_card,0
APP_014506,48240,28879,60,16.08,680,4.1,352.0,703.51,3,MORTGAGE,debt_consolidation,1
APP_014507,58563,6005,36,10.22,772,1.4,4986.0,194.39,0,MORTGAGE,credit_card,0
APP_014508,70681,3040,36,14.01,630,0.1,42445.0,103.91,2,MORTGAGE,debt_consolidation,0
APP_014509,88789,31434,36,9.97,728,7.7,23876.0,1013.84,0,MORTGAGE,credit_card,0
APP_014510,22285,10231,36,12.64,655,12.4,142.0,342.95,3,RENT,major_purchase,0
APP_014511,23712,16005,36,13.03,609,3.5,1399.0,539.5,1,MORTGAGE,debt_consolidation,0
APP_014512,203710,17572,36,12.62,624,8.1,144330.0,588.86,1,MORTGAGE,small_business,1
APP_014513,66490,15352,36,14.47,588,6.0,27119.0,528.21,4,MORTGAGE,debt_consolidation,0
APP_014514,76693,5251,36,11.62,699,2.0,908.0,173.46,3,MORTGAGE,medical,0
APP_014515,27783,16279,36,13.57,691,0.5,409.0,552.98,1,RENT,debt_consolidation,0
APP_014516,34150,23051,36,9.26,712,32.9,18885.0,735.81,2,RENT,debt_consolidation,1
APP_014517,163720,10536,36,14.33,671,1.6,12605.0,361.79,0,MORTGAGE,credit_card,0
APP_014518,242037,18090,60,13.29,668,0.7,5462.0,414.29,2,OWN,credit_card,0
APP_014519,81253,25961,60,16.57,613,0.7,34373.0,639.21,2,RENT,home_improvement,1
APP_014520,80558,19165,60,15.53,587,3.1,3454.0,461.28,1,RENT,credit_card,0
APP_014521,25442,17173,60,16.04,644,0.1,2277.0,417.98,1,OWN,home_improvement,0
APP_014522,52264,18117,60,16.92,612,0.1,19306.0,449.48,0,MORTGAGE,debt_consolidation,1
APP_014523,119456,13152,36,14.42,651,1.2,25882.0,452.19,0,MORTGAGE,debt_consolidation,0
APP_014524,78180,15620,60,12.8,753,1.2,387.0,353.81,2,MORTGAGE,education,0
APP_014525,59681,26492,36,12.71,620,,775.0,888.92,3,MORTGAGE,debt_consolidation,1
APP_014526,74122,7193,60,14.55,631,7.5,3819.0,169.43,0,MORTGAGE,debt_consolidation,1
APP_014527,34179,11749,36,12.1,705,0.1,10122.0,390.8,2,MORTGAGE,debt_consolidation,0
APP_014528,45263,18908,36,13.83,674,,4207.0,644.67,0,RENT,debt_consolidation,1
APP_014529,86552,54509,36,14.83,614,3.6,12960.0,1885.04,0,RENT,major_purchase,0
APP_014530,36107,10615,36,11.61,719,6.8,11128.0,350.6,3,MORTGAGE,debt_consolidation,0
APP_014531,44752,10362,60,16.23,692,2.7,854.0,253.25,1,RENT,major_purchase,0
APP_014532,82050,10033,36,16.69,544,0.6,8653.0,356.16,0,RENT,major_purchase,0
APP_014533,80691,10591,36,11.07,733,4.4,6914.0,347.09,0,RENT,major_purchase,0
APP_014534,48636,8261,36,11.36,700,1.1,3380.0,271.87,2,MORTGAGE,debt_consolidation,0
APP_014535,96332,22259,60,16.68,600,2.9,34936.0,549.37,0,MORTGAGE,debt_consolidation,0
APP_014536,90692,20321,36,12.49,665,8.6,35884.0,679.71,2,RENT,debt_consolidation,0
APP_014537,131749,4764,36,12.51,675,0.8,40096.0,159.4,1,RENT,credit_card,0
APP_014538,77519,18101,36,13.09,714,3.3,27236.0,610.68,3,RENT,medical,0
APP_014539,62758,10295,36,7.36,783,2.7,1851.0,319.58,1,RENT,home_improvement,0
APP_014540,77814,11815,36,17.8,587,5.3,25060.0,425.96,1,OWN,home_improvement,0
APP_014541,96590,6141,36,10.29,716,6.0,13603.0,198.99,0,RENT,medical,0
APP_014542,96931,12112,36,12.25,632,0.6,13123.0,403.74,2,OWN,debt_consolidation,0
APP_014543,49855,29344,60,15.06,641,8.2,9120.0,699.02,1,MORTGAGE,debt_consolidation,0
APP_014544,102590,21142,60,19.35,479,3.5,5306.0,552.51,2,MORTGAGE,major_purchase,0
APP_014545,74430,22870,36,9.04,710,19.2,2728.0,727.69,2,MORTGAGE,small_business,0
APP_014546,131521,17697,36,12.26,682,2.0,77201.0,589.99,1,OWN,small_business,0
APP_014547,59824,7304,60,7.88,779,0.4,7477.0,147.68,0,MORTGAGE,credit_card,0
APP_014548,40955,13867,36,9.73,723,17.6,648.0,445.69,0,RENT,home_improvement,0
